alias_text	locale	normalized_alias	route_kind	target_code	priority	match_kind	is_blocked	source	comment
сетевой фильтр xiaomi 3 розетки	ru-RU	сетевой фильтр xiaomi 3 розетки	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:SURGE_PROTECTOR
кабель канал белый	ru-RU	кабель канал белый	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CABLE_MANAGEMENT
кабельные клипсы самоклеящиеся	ru-RU	кабельные клипсы самоклеящиеся	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CABLE_MANAGEMENT
лоток для кабелей под стол	ru-RU	лоток для кабелей под стол	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CABLE_MANAGEMENT
короб для проводов orico	ru-RU	короб для проводов orico	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CABLE_MANAGEMENT
органайзер зарядок на стол	ru-RU	органайзер зарядок на стол	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CABLE_MANAGEMENT
cable sleeve organizer	ru-RU	cable sleeve organizer	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CABLE_MANAGEMENT
сетевой адаптер usb wifi	ru-RU	сетевой адаптер usb wifi	CATEGORY_LEAF	TECH.NETWORKING	96	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:NETWORK_ADAPTER
сетевой адаптер ethernet usb c	ru-RU	сетевой адаптер ethernet usb c	CATEGORY_LEAF	TECH.NETWORKING	96	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:NETWORK_ADAPTER
lan кабель 10 метров	ru-RU	lan кабель 10 метров	CATEGORY_LEAF	TECH.NETWORKING	96	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:NETWORK_ACCESSORY
сетевой кабель rj45 cat6	ru-RU	сетевой кабель rj45 cat6	CATEGORY_LEAF	TECH.NETWORKING	96	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:NETWORK_ACCESSORY
блок питания atx 750w	ru-RU	блок питания atx 750w	CATEGORY_LEAF	TECH.PC_COMPONENTS	100	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:POWER_SUPPLY
чехол зарядный iphone	ru-RU	чехол зарядный iphone	CATEGORY_LEAF	TECH.PHONE_ACCESSORIES	96	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:CASE
адаптер питания ноутбука lenovo	ru-RU	адаптер питания ноутбука lenovo	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:WALL_CHARGER
зарядка macbook 67w magsafe	ru-RU	зарядка macbook 67w magsafe	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	94	EXACT	false	MANUAL	TECH_POWER_CHARGING_CABLES_route_publish_delta_pack_v1_1_RU; golden_delta:WALL_CHARGER
принтер а4	ru-RU	принтер а4	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
лазерный принтер	ru-RU	лазерный принтер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
струйный принтер	ru-RU	струйный принтер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
цветной принтер	ru-RU	цветной принтер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
черно белый принтер	ru-RU	черно белый принтер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер hp	ru-RU	принтер hp	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер canon	ru-RU	принтер canon	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
printer	ru-RU	printer	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
мфу лазерное	ru-RU	мфу лазерное	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
мфу струйное	ru-RU	мфу струйное	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер сканер копир	ru-RU	принтер сканер копир	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
многофункциональное устройство	ru-RU	многофункциональное устройство	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
all in one printer	ru-RU	all in one printer	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
multifunction printer	ru-RU	multifunction printer	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
планшетный сканер	ru-RU	планшетный сканер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
документ сканер	ru-RU	документ сканер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
сканер документов	ru-RU	сканер документов	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
сканер фото	ru-RU	сканер фото	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
портативный сканер	ru-RU	портативный сканер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
scanner	ru-RU	scanner	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер этикеток	ru-RU	принтер этикеток	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
термопринтер этикеток	ru-RU	термопринтер этикеток	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
label printer	ru-RU	label printer	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер наклеек	ru-RU	принтер наклеек	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер штрихкодов	ru-RU	принтер штрихкодов	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
принтер для маркетплейса	ru-RU	принтер для маркетплейса	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
термопринтер	ru-RU	термопринтер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картридж струйный	ru-RU	картридж струйный	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
чернила для принтера	ru-RU	чернила для принтера	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картридж hp	ru-RU	картридж hp	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картридж canon	ru-RU	картридж canon	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картриджи epson	ru-RU	картриджи epson	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
ink cartridge	ru-RU	ink cartridge	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
чернильный картридж	ru-RU	чернильный картридж	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
тонер	ru-RU	тонер	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
тонер картридж	ru-RU	тонер картридж	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картридж лазерный	ru-RU	картридж лазерный	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
лазерный картридж	ru-RU	лазерный картридж	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
toner cartridge	ru-RU	toner cartridge	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картридж brother	ru-RU	картридж brother	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
картридж xerox	ru-RU	картридж xerox	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
аксессуар для принтера	ru-RU	аксессуар для принтера	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
лоток для бумаги	ru-RU	лоток для бумаги	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
печатающая головка	ru-RU	печатающая головка	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
ремкомплект принтера	ru-RU	ремкомплект принтера	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
кабель принтера	ru-RU	кабель принтера	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
бумага для принтера	ru-RU	бумага для принтера	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
printer accessory	ru-RU	printer accessory	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	82	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU
laserjetprom404dn	ru-RU	laserjetprom404dn	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
laser jet pro m404dn	ru-RU	laser jet pro m404dn	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hp laserjet pro m404dn	ru-RU	hp laserjet pro m404dn	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
laserjet pro m404dn	ru-RU	laserjet pro m404dn	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
laserjet pro mfp m428fdw	ru-RU	laserjet pro mfp m428fdw	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
laser jet pro mfp m428fdw	ru-RU	laser jet pro mfp m428fdw	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
laserjetpromfpm428fdw	ru-RU	laserjetpromfpm428fdw	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hp laserjet pro mfp m428fdw	ru-RU	hp laserjet pro mfp m428fdw	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hp officejet pro 9010e	ru-RU	hp officejet pro 9010e	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
officejet pro 9010e	ru-RU	officejet pro 9010e	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
officejetpro9010e	ru-RU	officejetpro9010e	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hp smart tank 515	ru-RU	hp smart tank 515	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
smarttank515	ru-RU	smarttank515	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
smart tank 515	ru-RU	smart tank 515	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
deskjet2720e	ru-RU	deskjet2720e	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
deskjet 2720e	ru-RU	deskjet 2720e	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hp deskjet 2720e	ru-RU	hp deskjet 2720e	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
pixmag3411	ru-RU	pixmag3411	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
pixma g3411	ru-RU	pixma g3411	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canon pixma g3411	ru-RU	canon pixma g3411	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
pixma g640	ru-RU	pixma g640	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canon pixma g640	ru-RU	canon pixma g640	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
pixmag640	ru-RU	pixmag640	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
i-sensys lbp6030b	ru-RU	i-sensys lbp6030b	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canon i-sensys lbp6030b	ru-RU	canon i-sensys lbp6030b	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
i sensys lbp6030b	ru-RU	i sensys lbp6030b	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
i-sensyslbp6030b	ru-RU	i-sensyslbp6030b	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
i-sensysmf3010	ru-RU	i-sensysmf3010	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canon i-sensys mf3010	ru-RU	canon i-sensys mf3010	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
i-sensys mf3010	ru-RU	i-sensys mf3010	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
i sensys mf3010	ru-RU	i sensys mf3010	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canoscan lide 400	ru-RU	canoscan lide 400	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canoscanlide400	ru-RU	canoscanlide400	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
canon canoscan lide 400	ru-RU	canon canoscan lide 400	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
eco tank l3250	ru-RU	eco tank l3250	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
ecotankl3250	ru-RU	ecotankl3250	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
epson ecotank l3250	ru-RU	epson ecotank l3250	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
ecotank l3250	ru-RU	ecotank l3250	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
экотанк l3250	ru-RU	экотанк l3250	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
ecotankl8050	ru-RU	ecotankl8050	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
экотанк l8050	ru-RU	экотанк l8050	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
epson ecotank l8050	ru-RU	epson ecotank l8050	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
ecotank l8050	ru-RU	ecotank l8050	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
eco tank l8050	ru-RU	eco tank l8050	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
workforce wf 2930dwf	ru-RU	workforce wf 2930dwf	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
epson workforce wf-2930dwf	ru-RU	epson workforce wf-2930dwf	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
workforce wf-2930dwf	ru-RU	workforce wf-2930dwf	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
workforcewf-2930dwf	ru-RU	workforcewf-2930dwf	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
perfection v600 photo	ru-RU	perfection v600 photo	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
perfectionv600photo	ru-RU	perfectionv600photo	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
epson perfection v600 photo	ru-RU	epson perfection v600 photo	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hl-l2350dw	ru-RU	hl-l2350dw	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
hl l2350dw	ru-RU	hl l2350dw	CATEGORY_LEAF	TECH.PRINTERS_SCANNERS	86	EXACT	false	MANUAL	TECH_PRINTERS_SCANNERS_public_category_pack_v1_0_RU; model_head
